@relation 'House Price India-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute id numeric
@attribute 'number of bathrooms' numeric
@attribute 'living area' numeric
@attribute 'number of views' numeric
@attribute 'grade of the house' numeric
@attribute 'Area of the house(excluding basement)' numeric
@attribute 'Area of the basement' numeric
@attribute 'Renovation Year' numeric
@attribute living_area_renov numeric
@attribute Price numeric

@data
6762826462,1.75,2320,0,7,1160,1160,0,1410,315000
6762826631,2.25,1930,0,7,1430,500,0,1714,312000
6762826656,2.25,2130,0,7,1380,750,0,2300,311100
6762826998,1.5,1060,0,7,1060,0,0,1420,303500
6762827527,2.5,2000,0,7,1200,800,0,1800,290000
6762827904,1.75,1390,3,7,840,550,0,1390,280950
6762827918,2,2190,0,7,1180,1010,0,2160,280000
6762828164,1.5,1390,0,6,1390,0,2013,1440,275000
6762828377,1.5,1500,0,7,1500,0,0,1420,270000
6762828378,2,1690,0,7,1690,0,0,1690,270000
6762828792,2,1920,0,7,1510,410,0,1920,260000
6762828793,2.5,1420,0,7,1020,400,0,2060,260000
6762829004,1,960,0,6,960,0,0,1860,255000
6762829005,1,810,0,6,810,0,0,1440,255000
6762829097,2.5,1850,0,8,1850,0,0,2210,254000
6762829137,1,1030,0,7,880,150,0,1610,252500
6762829174,1.75,1220,0,7,1220,0,0,1700,251000
6762829381,3,2163,0,7,2163,0,0,1700,248000
6762829871,1,1360,0,6,1360,0,0,1670,234950
6762830119,2.5,2000,0,7,2000,0,0,1750,225000
6762830205,1,1430,0,7,1430,0,0,1550,224500
6762830502,1.5,1020,0,7,1020,0,0,1020,212000
6762830765,1,1160,0,7,1160,0,0,1480,201500
6762830909,1,720,0,6,720,0,0,1250,195000
6762812241,2,2520,0,8,1400,1120,2007,1580,875000
6762817744,2.75,3060,0,8,1600,1460,0,2190,549900
6762823173,2.5,1350,0,8,1270,80,0,1350,394950
6762826241,2.5,2130,0,7,2130,0,0,1670,320000
6762828607,1,1940,0,7,1080,860,0,1940,265000
6762812556,2.5,2160,0,9,2160,0,0,1720,842500
6762824180,2.5,1370,0,7,1010,360,0,1450,368000
6762810472,2.75,3650,0,10,2360,1290,0,3220,1580000
6762810715,1.75,3380,0,8,1690,1690,0,3260,1350000
6762810768,3.5,3460,0,10,2560,900,0,1860,1320000
6762810794,3.25,2330,3,9,2330,0,0,3880,1300000
6762810875,3.75,3490,0,9,3490,0,0,1810,1260000
6762810940,4.5,5420,0,11,3890,1530,0,4760,1230000
6762810941,2.25,3070,3,9,1870,1200,0,3070,1230000
6762810999,1.75,1560,4,6,1560,0,0,2890,1200000
6762811266,2.5,3720,0,11,3720,0,0,3530,1080000
6762811337,3.75,3280,0,10,2320,960,0,2400,1050000
6762811412,3.25,3270,0,9,3110,160,0,3600,1030000
6762811437,2.5,2920,4,9,1800,1120,1983,2480,1020000
6762811743,3,4530,0,9,3200,1330,0,3430,950000
6762811798,2.25,3290,0,10,3290,0,0,3170,947500
6762811799,2.75,2980,2,8,2180,800,0,1890,947500
6762811886,2.75,3300,0,8,3300,0,0,3180,927000
6762812000,2,2700,0,8,1350,1350,0,1700,910000
6762812055,3.25,4700,0,10,3420,1280,0,3640,900000
6762812184,2.5,2830,0,9,2830,0,0,1950,885000
6762812239,3.25,2170,0,9,1650,520,1970,2720,876650
6762812293,2.5,2350,0,8,1690,660,0,1750,870300
6762812452,1.75,2350,0,8,2350,0,0,2240,850000
6762812564,2.75,2600,0,7,1620,980,0,1960,840000
6762812899,4.5,4630,0,9,3210,1420,0,4420,809000
6762813146,3.25,3680,0,9,2840,840,0,3620,788000
6762813362,1.75,1720,0,9,1720,0,2014,2120,770000
6762813589,2.5,3110,0,9,3110,0,0,3200,751000
6762813602,2.5,2980,0,9,2890,90,0,2980,750000
6762813724,2.5,2620,0,9,2620,0,0,2850,746000
6762813877,2.5,2760,0,7,1680,1080,0,1850,734200
6762814541,2.5,2670,0,9,2670,0,0,2560,690000
6762814791,3,2400,0,7,1200,1200,0,1520,675000
6762815047,2.5,2550,0,8,1290,1260,0,2270,660000
6762815381,2.5,3040,0,8,3040,0,0,2790,647000
6762815563,2.5,1570,0,8,1570,0,0,1570,635000
6762815657,2,1770,0,7,1770,0,1981,1340,630000
6762815881,1.5,1620,0,8,1280,340,0,1880,620000
6762815989,1.75,2040,3,7,2040,0,1990,2040,615000
6762816085,3,2110,2,7,1640,470,0,1380,610000
6762816763,1.75,2120,1,7,1190,930,0,2070,582000
6762817317,2,2560,0,8,2560,0,0,2360,560000
6762817938,2.25,2540,0,8,1450,1090,0,1780,540000
6762818572,2.25,1800,0,8,1360,440,0,2370,522000
6762818981,1.75,1940,0,7,1030,910,0,1450,505000
6762818982,2.5,2780,0,8,1590,1190,0,2170,505000
6762819075,2.25,1290,0,8,1290,0,0,1350,500000
6762819228,1,980,0,7,760,220,0,1390,499950
6762819465,2.5,1230,0,8,870,360,0,1240,490000
6762820265,1.5,2020,0,6,1190,830,0,2370,465000
6762820698,2.5,2010,0,8,1390,620,0,1690,453246
6762820768,1.5,1770,0,8,1160,610,0,2450,450000
6762822057,2.5,1480,0,7,1480,0,0,1390,420000
6762822454,2.25,2200,0,8,2200,0,0,2060,410000
6762823563,2.5,2160,0,8,2160,0,0,2160,383000
6762824005,3,2480,0,7,1300,1180,0,2290,372500
6762824160,2.5,980,0,8,670,310,0,980,369000
6762824181,1,1280,0,7,1280,0,0,1290,368000
6762824405,2,1730,0,7,1010,720,0,1080,360000
6762824594,2.5,2380,0,7,2380,0,0,2310,357000
6762824833,1,910,0,7,910,0,0,1270,350000
6762825297,1.5,1720,0,7,1720,0,0,1590,341000
6762825447,1,1080,0,7,1080,0,0,1080,339000
6762825553,2.5,1940,0,8,1940,0,0,2070,335000
6762825748,3,2100,0,7,1250,850,0,2100,330000
6762826459,1.75,1440,0,7,960,480,0,1500,315275
6762827026,2.25,2180,0,7,2180,0,0,1880,302000
6762827044,1.5,830,0,7,830,0,0,1120,301500
6762827059,1.75,1360,0,7,860,500,0,1830,300000
6762828379,1,1830,0,7,1830,0,0,2150,270000
6762828608,1,1290,0,7,1290,0,0,1290,265000
6762829006,1,1220,0,6,770,450,0,1540,255000
6762829791,1,810,0,7,810,0,0,980,235000
6762830120,1,990,0,7,990,0,0,1260,225000
6762830521,1.5,1350,0,6,1350,0,0,1350,211000
6762830532,2.5,1040,0,7,720,320,0,1540,210000
6762830767,1,1460,0,7,1460,0,0,1270,201000
6762830967,1,700,0,6,700,0,0,890,192000
6762831055,1.5,1370,0,7,1370,0,0,1710,185000
6762831383,1,970,0,7,970,0,0,1430,156000
6762831569,1,1250,0,6,1250,0,0,1820,110000
6762810108,2.5,5300,2,10,4570,730,0,3890,2560000
6762810128,4,4430,0,10,4430,0,0,2470,2450000
6762810129,4.5,5030,2,11,3250,1780,0,3640,2450000
6762810260,2.25,3120,0,9,3120,0,0,3740,1900000
6762810391,3.25,4860,2,11,3820,1040,0,4040,1680000
6762810503,3.25,3370,2,10,2000,1370,0,4240,1550000
6762810637,4.25,3530,0,10,3530,0,0,1750,1400000
6762811191,1.5,2740,0,9,1930,810,0,1680,1110000
6762811338,3.25,4400,0,11,4400,0,0,4440,1050000
6762811620,2.5,3490,3,11,3490,0,0,3260,975000
6762812294,2.5,3520,0,9,2650,870,0,2930,870000
6762812371,2.5,3560,2,10,2290,1270,0,3290,860000
6762812797,2.75,3150,0,9,3150,0,0,1560,819900
6762813033,3,2890,0,7,2290,600,0,2180,799200
6762813212,1.75,2340,0,8,2340,0,0,3120,780000
6762813274,3.25,3610,0,10,2440,1170,0,3130,777000
6762813357,2.25,1780,0,9,1390,390,0,1960,771000
6762813543,3.25,3190,0,9,3190,0,0,2950,757000
6762814133,1.5,1310,0,7,1090,220,0,1570,717000
6762814341,2.5,2030,0,9,2030,0,0,2450,700000
6762814792,2.5,3000,0,9,3000,0,0,2870,675000
6762814793,3,3410,0,8,1870,1540,0,2390,675000
6762814967,2,1940,0,7,1150,790,0,990,665000
6762815048,3.5,3400,0,9,3400,0,0,3170,660000
6762815216,2.5,2740,0,8,2740,0,0,2260,651000
6762815229,2.5,2210,0,9,2210,0,0,1590,650000
6762815391,2.5,1740,0,9,1740,0,0,2540,645000
6762815564,1.75,1950,0,8,1370,580,0,2120,635000
6762815717,2,2260,0,8,1430,830,0,2030,628000
6762815751,3.5,1810,0,8,1440,370,0,1480,625000
6762815882,1,1710,0,7,1710,0,0,1790,620000
6762816544,1.75,1680,0,7,870,810,0,1440,591000
6762816545,2.25,2710,0,8,2710,0,0,2590,591000
6762816770,1.75,2090,0,8,1070,1020,0,1310,581000
6762816782,2,2290,0,7,1190,1100,0,1460,580000
6762816919,1.75,1580,0,7,1180,400,0,2150,575000
6762817054,2,1530,0,7,1530,0,0,1640,570000
6762817318,1,1440,0,7,1440,0,0,1850,560000
6762817572,2,2250,0,7,1200,1050,0,1440,550000
6762817573,4,3440,0,7,3440,0,0,1420,550000
6762818241,2,1680,0,8,1680,0,0,1570,530000
6762818242,1.75,1690,0,8,1690,0,0,1840,530000
6762818405,3,2450,0,7,2450,0,0,1060,525000
6762818406,3.5,2876,0,8,2360,516,0,2390,525000
6762818407,2.5,1580,0,8,1010,570,0,1680,525000
6762818556,1.5,1240,0,7,1240,0,0,1260,523000
6762818983,2.5,2790,0,8,2790,0,0,2790,505000
6762819047,2.5,2040,0,8,2040,0,0,2380,502000
6762819761,4.75,3830,0,8,2130,1700,0,2750,480000
6762819925,2.5,3740,0,10,2260,1480,0,2650,475000
6762820266,1.5,1270,0,7,1270,0,0,1580,465000
6762820365,2.5,3400,0,8,1700,1700,0,1890,464000
6762820434,2.25,2350,0,8,1390,960,0,2250,460000
6762820606,2.5,3360,0,9,3360,0,0,3060,455000
6762820769,2.75,1250,0,8,1040,210,0,1250,450000
6762820770,2.25,2450,0,7,2450,0,2000,1440,450000
6762820961,2,1770,0,7,960,810,0,2010,449500
6762821446,2.25,2140,0,7,2140,0,0,2480,435000
6762822269,1.75,1960,0,6,980,980,0,1790,415000
6762822400,1,1410,0,7,810,600,0,1500,413000
6762822623,1.75,2180,0,7,1090,1090,0,2000,405000
6762823458,2,1480,2,7,740,740,0,1250,385000
6762823825,1,1190,0,7,1190,0,0,2100,375000
6762823993,2.5,3001,0,8,3001,0,0,2340,373000
6762824049,1.75,1650,0,7,1060,590,0,2280,370000
6762824724,2.5,1490,0,8,1490,0,0,1364,354901
6762824834,2.5,2010,0,7,2010,0,0,2010,350000
6762825132,1.75,1090,0,7,1090,0,0,1240,345000
6762825749,2.5,1450,0,7,840,610,0,2120,330000
6762826200,2,1350,0,7,1350,0,0,2100,322500
6762826372,1,1390,0,7,1390,0,0,1390,319000
6762827643,1,1090,0,6,1090,0,0,1090,289000
6762827683,2.5,1950,0,7,1950,0,0,1540,287600
6762827695,2.25,1490,0,7,1170,320,0,1590,287000
6762827751,1,1090,0,6,1090,0,0,1260,285000
6762828308,1.5,2180,0,6,1280,900,1975,2420,273000
6762828565,2.25,2510,0,7,1610,900,0,1940,267345
6762829456,1.75,2020,0,7,1220,800,0,2220,245000
6762829699,1,1900,0,5,1900,0,0,1430,239950
6762829946,0.75,650,0,5,650,0,0,1110,230000
6762830121,1.5,1250,0,7,1250,0,0,1260,225000
6762830122,1.5,1950,0,6,1950,0,0,1950,225000
6762830123,1,1040,0,6,1040,0,0,1100,225000
6762830124,1,1660,0,7,1100,560,0,1660,225000
6762831389,1,910,0,6,910,0,0,1070,155000
6762831600,1,790,0,7,790,0,0,1310,90000
6762810277,2.75,3260,0,10,2170,1090,0,3480,1880000
6762810638,2.5,2550,2,10,2550,0,2013,2030,1400000
6762810964,3.5,4910,0,11,3110,1800,0,4560,1220000
6762811178,2.25,4470,0,11,4470,0,0,3210,1120000
6762811315,2,2290,0,8,2290,0,0,2300,1060000
6762811680,4.5,3810,0,10,3810,0,0,3390,966000
6762811728,2.25,2510,0,8,2510,0,0,2510,955000
6762811744,2.5,3320,0,10,3320,0,0,3320,950000
6762811868,2.5,3100,0,10,3100,0,0,3000,930000
6762811893,2.5,2190,0,8,2190,0,0,1880,925000
6762812953,2.5,2580,0,9,2580,0,0,2580,802000
6762812965,1,1700,0,8,1700,0,0,1610,800000
6762813345,2.75,2470,0,9,2470,0,0,2570,773000
6762813410,2.5,3030,0,10,3030,0,0,3360,766950
6762813767,5,5774,2,11,4490,1284,0,3260,740000
6762813768,2.5,3430,0,10,3430,0,0,3480,740000
6762814048,2.5,2700,0,9,2700,0,0,2260,723000
6762814151,2.25,2060,0,8,1360,700,0,2060,715000
6762814279,3.25,3200,0,9,3200,0,0,3120,707000
6762814330,1.5,2360,0,7,1930,430,0,1320,702500
6762814678,1.75,1830,2,8,1830,0,0,2120,682000
6762815626,2.5,2470,0,9,2470,0,0,2440,633100
6762815752,2.75,1680,0,7,1680,0,0,2400,625000
6762815883,2.5,2540,0,8,1760,780,0,2000,620000
6762816155,1.75,2220,0,7,1420,800,0,1550,607500
6762816759,1.5,1159,0,7,1159,0,0,1640,582500
6762817183,2.5,2240,0,9,2240,0,0,2410,565000
6762817289,1.5,1830,0,7,1830,0,0,1310,562000
6762817805,1.75,2000,0,7,1110,890,0,1750,546000
6762817896,2.5,2090,0,7,1360,730,2014,2090,543000
6762817897,2,2370,0,7,1600,770,0,2370,543000
6762817915,1.75,1900,0,7,950,950,0,1480,542000
6762818057,1.75,1400,0,6,1100,300,0,1720,538000
6762818243,2.75,2450,0,9,2450,0,0,2650,530000
6762818408,1.75,1600,0,7,1600,0,0,1670,525000
6762818839,2.5,1820,0,9,1820,0,0,2720,511000
6762818847,1.75,2170,0,8,1450,720,0,2090,510000
6762819265,2,2090,0,7,2090,0,1998,1890,499000
6762819300,2.75,2270,0,7,1290,980,0,1750,498000
6762819564,2.75,1850,0,7,1850,0,0,1250,489200
6762819613,2.5,2150,0,7,1420,730,0,2010,486000
6762820115,2.5,2310,0,9,2310,0,0,2410,470000
6762820553,1,1660,0,7,1060,600,0,1450,458000
6762820771,2.5,2910,0,10,2910,0,0,2910,450000
6762821404,2.75,2580,0,8,2580,0,0,2700,437000
6762822058,2.5,3040,0,8,3040,0,0,2420,420000
6762822618,1,840,0,6,840,0,0,1390,405100
6762822794,1,980,0,6,860,120,0,980,400000
6762823180,1,830,0,6,830,0,0,950,394475
6762823459,1.75,1620,0,7,860,760,0,1400,385000
6762824004,2.5,1690,0,8,1150,540,0,1690,372977
6762824014,1,1290,0,7,980,310,0,1680,372220
6762824335,1.75,2010,0,7,1340,670,0,1500,364000
6762824613,3.5,2100,0,9,2100,0,0,2400,356000
6762825005,3,2257,0,8,1363,894,0,1540,349950
6762825133,2.25,2120,0,7,2120,0,0,2070,345000
6762825313,2.25,1970,0,7,1970,0,0,1780,340000
6762825421,1,1050,0,7,1050,0,0,1510,339950
6762825494,2,1700,0,7,1000,700,0,2000,337500
6762825995,2.5,2220,0,8,2220,0,0,1980,325000
6762826418,2.5,1840,0,8,1840,0,0,2000,317000
6762826439,2.5,2010,0,8,2010,0,0,2160,316000
6762826677,1,1050,0,7,1050,0,0,1760,310000
6762826678,1,1480,0,7,1480,0,0,1450,310000
6762826860,1.5,1220,0,8,1220,0,0,1220,306000
6762826882,1.75,2110,0,7,2110,0,0,1800,305495
6762826886,1.5,1590,3,7,1590,0,0,2280,305000
6762827060,1,1260,0,6,1260,0,0,2100,300000
6762827248,1.75,1250,0,7,1250,0,0,1910,299000
6762828552,1,700,0,6,700,0,0,920,267800
6762828591,2.5,1780,0,7,1400,380,0,1520,266000
6762828609,2,1570,0,7,1570,0,0,1570,265000
6762828957,2,1850,0,7,1150,700,0,1580,257200
6762829121,2.5,2230,0,7,2230,0,0,2800,253000
6762829882,2,1630,0,7,1050,580,0,1670,234000
6762830220,1.75,1340,0,7,1340,0,0,1510,223000
6762830413,1,1240,0,7,1240,0,0,1130,215000
6762831183,1,1170,2,6,1170,0,0,1380,175000
6762831338,1,860,0,6,860,0,0,1660,160000
6762831390,1,700,0,6,700,0,0,1030,155000
6762831488,1,1100,0,7,1100,0,0,1530,139000
6762810208,1.75,3550,0,9,3550,0,2002,3000,2100000
6762810876,2.5,3200,0,9,3200,0,0,1650,1260000
6762811105,3.5,4210,0,10,4210,0,0,3860,1150000
6762811249,3.25,3740,0,10,2000,1740,0,4210,1090000
6762811478,4.25,3920,0,9,2900,1020,0,2540,1000000
6762811989,2.5,3950,0,10,3950,0,0,3200,914500
6762812565,1.75,2930,3,9,1670,1260,0,2530,840000
6762812599,1,1230,0,7,1230,0,1990,2100,839000
6762812694,3.5,3930,1,9,2820,1110,0,3700,828950
6762812796,2.75,3030,0,9,3030,0,0,2720,819995
6762812946,2.5,3310,0,9,3310,0,0,2600,803100
6762813106,1.75,1790,2,8,1350,440,0,1960,790000
6762813414,3.75,3580,0,10,3190,390,0,2740,765000
6762813702,2.5,3240,0,10,3240,0,0,3010,749400
6762813750,3,1980,0,8,1980,0,2005,1680,744000
6762814070,2.5,3150,0,9,3150,0,0,2410,720000
6762814484,3,3150,0,9,3150,0,0,2970,695000
6762814485,2.5,4560,0,9,3800,760,0,2360,695000
6762814585,3.25,2740,0,9,2060,680,0,3030,689900
6762815463,2,2560,0,7,1890,670,0,1330,640000
6762815884,2.5,2680,0,9,2680,0,0,2810,620000
6762816051,2,1550,0,7,1550,0,0,1680,613000
6762816527,2.5,2240,0,9,2240,0,0,2520,592500
6762816669,1.75,2000,0,7,2000,0,0,1520,585000
6762816758,2.75,2550,0,8,1440,1110,0,2290,582800
6762816778,2.5,2360,3,9,2360,0,0,1620,580050
6762816920,1,1490,0,7,1090,400,0,1590,575000
6762816921,2.5,3020,0,9,1600,1420,0,2500,575000
6762817574,2.25,1980,0,8,1980,0,0,2460,550000
6762818409,2.5,2700,0,9,2700,0,0,2660,525000
6762818821,2.5,1840,0,7,1840,0,0,1240,512500
6762819313,2.5,2240,0,8,2240,0,0,1860,497000
6762819345,2,2050,0,7,1210,840,0,1310,495000
6762819926,3.5,2870,0,7,1520,1350,0,1380,475000
6762820230,1,1660,0,7,1000,660,0,1110,467000
6762820258,1.5,1260,0,7,1260,0,0,1800,465750
6762820267,1.75,1410,0,7,1410,0,2013,1410,465000
6762820607,2.5,1870,0,8,1470,400,0,1930,455000
6762820748,1,1320,1,6,1320,0,1971,1420,451555
6762821633,2,1510,2,7,1230,280,0,1950,430000
6762822013,1.75,1880,0,7,1010,870,0,1710,423000
6762822059,2,1640,0,7,1640,0,0,1680,420000
6762822228,1.5,1340,0,7,1340,0,0,1340,417000
6762822406,1.5,1490,0,7,1490,0,0,1490,412500
6762822795,1,1630,0,7,1630,0,0,1480,400000
6762823099,1.5,1120,0,7,1120,0,0,1470,395300
6762823246,2.5,2240,0,8,2240,0,0,1900,390000
6762823438,2.5,1720,0,7,1720,0,0,1720,386380
6762823826,1.75,1890,0,7,1250,640,0,1870,375000
6762824050,2.5,2710,0,9,2710,0,0,2520,370000
6762824835,1.75,1680,0,7,1070,610,0,1680,350000
6762825006,1,1400,0,8,1400,0,0,1400,349950
6762825007,2.5,1700,0,8,1700,0,0,2280,349950
6762825232,2.5,1232,0,7,1232,0,0,1232,344000
6762825247,1.75,2290,0,7,1340,950,0,1800,343000
6762825271,2.25,1180,0,7,1180,0,0,2660,342400
6762825314,1.75,1960,0,7,980,980,0,1070,340000
6762825554,2.25,2150,0,7,2150,0,0,2010,335000
6762826434,2.5,2150,0,8,2150,0,0,1910,316500
6762826618,1,880,0,7,880,0,0,1440,312500
6762826632,2.25,1490,0,7,1220,270,0,1490,312000
6762827027,1.75,2020,0,7,1010,1010,0,1650,302000
6762827061,1,1220,0,7,1220,0,0,1510,300000
6762827351,1.5,850,0,7,850,0,0,850,295000
6762827919,1,1330,0,5,1330,0,0,1350,280000
6762828165,2.5,1840,0,7,1400,440,0,1840,275000
6762828380,1,1010,0,7,1010,0,0,1010,270000
6762828733,2.25,1590,0,7,1590,0,0,1590,263000
6762828980,2.5,1690,0,8,1690,0,0,2550,256883
6762829007,2.5,2070,0,8,2070,0,0,1950,255000
6762829147,2,1650,0,7,1160,490,0,1710,252350
6762829192,1,1230,0,7,1230,0,0,1510,250000
6762829457,1.75,1490,0,7,1490,0,0,1880,245000
6762829618,2,1400,0,6,700,700,0,1410,240000
6762830125,2,1400,0,7,1150,250,0,1820,225000
6762830377,1,1040,0,7,1040,0,0,1440,217450
6762830414,1,1160,0,6,1160,0,0,1200,215000
6762830729,2,1670,0,7,1670,0,0,1640,204700
6762830885,1,980,0,6,980,0,0,980,197500
6762830979,1,1090,0,7,1090,0,0,1190,190000
6762831056,1,1150,0,6,1150,0,0,1120,185000
6762831218,1,1060,0,6,1060,0,0,1380,174950
6762810218,4.25,6490,3,11,3940,2550,0,3290,2000000
6762810861,3,5520,3,9,3570,1950,0,3770,1270000
6762812242,2,2220,2,7,1220,1000,0,1800,875000
6762812363,2.75,3280,0,10,3280,0,0,3490,862500
6762812942,1.5,3360,0,9,3360,0,0,3360,804995
6762813034,3.25,3120,0,9,2370,750,0,2520,799000
6762813159,2,2180,0,7,1100,1080,0,1470,785000
6762813350,2.5,2110,0,8,2110,0,0,1700,772000
6762813906,2.5,3120,0,9,3120,0,0,2580,730100
6762813979,2.75,2830,0,9,2830,0,0,3150,725000
6762814045,2,2050,0,8,1180,870,2001,1940,724800
6762814071,1,2020,3,7,1700,320,0,2020,720000
6762814794,2.5,3200,0,9,3200,0,0,3290,675000
6762815147,3.25,3690,0,9,3690,0,0,2290,655000
6762815392,2.5,3160,0,9,3160,0,0,2970,645000
6762815885,2.25,1720,0,7,1450,270,0,1410,620000
6762815940,2.5,2170,0,9,2170,0,0,2170,619500
6762815947,2.5,2720,0,9,2720,0,0,3180,619000
6762816074,2.5,2134,0,8,2134,0,0,2170,611000
6762816182,1,910,0,7,910,0,0,1720,605000
6762816183,2.25,1290,0,8,1290,0,0,1700,605000
6762817184,2.25,1520,0,8,1520,0,0,1550,565000
6762817554,2,2260,0,9,2260,0,0,2260,551000
6762817939,1,1140,0,7,1140,0,0,1350,540000
6762818557,1.5,1260,0,8,1260,0,0,1700,523000
6762818563,2.5,2370,0,9,2370,0,0,2660,522500
6762819076,2.5,1310,0,8,1160,150,0,1320,500000
6762819466,2,1450,0,8,1450,0,2003,1450,490000
6762819467,1,1160,0,8,1160,0,0,1750,490000
6762819762,2.5,2430,0,7,2430,0,0,2430,480000
6762820751,1.75,1560,2,7,1000,560,0,1430,451000
6762821033,2.25,2270,0,7,1290,980,0,1480,446000
6762821054,2.25,1990,0,8,1990,0,0,2180,445000
6762821055,3,1970,0,8,1970,0,0,2150,445000
6762821391,2.5,2320,2,9,2320,0,0,2550,437500
6762821565,2.5,2280,0,7,2280,0,0,2280,433000
6762821634,1.75,2150,0,7,1200,950,0,1480,430000
6762821837,2.5,2670,0,10,2670,0,0,1960,425000
6762822563,2.5,1800,0,7,1800,0,0,1800,408200
6762822796,2.5,2740,4,9,2740,0,0,2500,400000
6762823460,1.75,1180,0,7,940,240,0,1230,385000
6762823718,3.25,1860,0,8,1860,0,0,1830,379950
6762823794,2.25,1410,0,7,1290,120,0,1445,377500
6762823827,1.5,1100,0,8,940,160,0,1380,375000
6762823828,2.5,2790,0,9,2790,0,0,1660,375000
6762824051,1.5,1370,0,7,900,470,0,1510,370000
6762824345,1.75,1726,0,7,1726,0,0,2114,363750
6762824836,1,700,0,7,700,0,0,1010,350000
6762824837,2.5,2440,0,7,2440,0,0,2410,350000
6762825134,1,1980,0,7,1980,0,0,1730,345000
6762825273,1,1260,0,6,720,540,0,1300,342000
6762825298,2.5,1480,0,9,1180,300,0,1380,341000
6762825315,1,1250,0,7,1250,0,0,1404,340000
6762825750,1.5,1170,0,7,1170,0,0,1570,330000
6762826419,2,1760,0,7,1060,700,0,1680,317000
6762826587,2.5,2340,0,8,2340,0,0,2980,314000
6762826853,2.25,2060,0,8,1560,500,0,2080,306500
6762826861,2.5,1870,0,7,1870,0,0,2090,306000
6762827872,1,830,0,6,830,0,0,1340,282613
6762828166,2.5,1480,0,8,1480,0,0,1480,275000
6762829098,2,1510,0,7,1510,0,0,1510,254000
6762829136,1.5,1070,0,7,1070,0,0,1220,252700
6762829193,2,1900,0,7,950,950,0,1690,250000
6762829349,2.25,1440,0,7,940,500,0,1440,249000
6762829382,3.5,1850,0,7,1130,720,0,1280,248000
6762829458,1,870,0,6,870,0,0,1120,245000
6762829459,1,1530,0,7,1400,130,0,1530,245000
6762829700,1,1460,0,6,1460,0,0,1060,239950
6762829712,2.25,1860,0,8,1120,740,0,1990,239900
6762829738,2,1020,0,7,720,300,0,1360,238000
6762830683,1.75,1730,0,7,1050,680,0,1350,205000
6762831120,1,1000,0,6,1000,0,0,1280,180000
6762831221,1,1010,0,7,1010,0,0,1580,174500
6762822455,2,1700,0,6,890,810,0,1440,410000
6762813895,2,1940,0,9,1940,0,0,2330,732000
6762816916,2.5,2060,0,8,1440,620,0,2280,575550
6762818189,2.5,2130,0,8,1210,920,0,2030,534640
6762819585,2,1360,0,7,780,580,0,1340,488000
6762822270,2.5,2480,0,8,2480,0,0,2300,415000
6762824784,2.25,1410,2,7,1170,240,0,1560,352500
6762827317,2.5,1970,0,7,1970,0,0,1970,297000
6762810209,3.75,5340,3,10,3740,1600,0,3910,2100000
6762810576,3.25,5010,0,12,5010,0,0,4760,1470000
6762810629,3.5,3410,0,10,3410,0,0,2650,1410000
6762810965,2.5,3190,3,9,1680,1510,0,3160,1220000
6762811038,3,2240,0,8,1270,970,0,2240,1190000
6762811479,1.75,2430,4,10,2430,0,0,3150,1000000
6762811928,1.5,2200,0,9,2200,0,0,2860,924000
6762812185,2.75,2730,0,8,1550,1180,2007,1860,885000
6762812319,3.25,4180,0,8,2880,1300,0,3170,869000
6762812453,3.5,2640,2,8,2640,0,1998,1700,850000
6762812805,2.5,2380,2,8,2380,0,0,1610,818000
6762812861,2.5,3480,0,11,3480,0,0,2930,810000
6762813465,2,3370,0,7,2140,1230,0,1920,762000
6762813552,2.5,2660,0,9,2660,0,0,2890,755000
6762813689,2.5,3430,0,8,3430,0,0,3580,749950
6762814342,1.75,2010,0,7,1230,780,0,2210,700000
6762814542,2,1610,0,8,1610,0,0,1740,690000
6762815464,2.25,1540,0,9,1540,0,0,1410,640000
6762816075,2.5,2460,0,8,2460,0,0,2330,611000
6762816255,1.75,3290,0,8,3290,0,0,2210,602000
6762816528,2,1420,2,7,1420,0,0,1420,592500
6762816634,2.25,2030,0,7,1190,840,0,1950,588000
6762816922,2.5,2500,0,9,2500,0,0,2760,575000
6762817023,2.25,2030,0,8,1500,530,0,2030,572500
6762817185,2.25,2110,0,8,2110,0,0,2220,565000
6762817319,1,1660,0,7,1260,400,0,1400,560000
6762818244,3.5,2320,0,9,2060,260,0,2320,530000
6762818410,1.75,2420,0,8,1480,940,0,2370,525000
6762818534,1.75,1890,0,7,1290,600,0,1320,524950
6762818668,2.5,1680,0,8,1380,300,0,1360,518000
6762819600,2,1690,0,7,1550,140,0,1620,487250
6762819623,1,1500,0,7,1370,130,0,1500,485000
6762819624,2.25,1260,0,8,1260,0,0,1330,485000
6762819625,1.75,2200,2,7,2200,0,1988,1170,485000
6762819726,2.25,1450,0,7,980,470,0,1510,482500
6762819763,3.5,3370,3,9,3370,0,0,2790,480000
6762819892,2.5,1350,0,8,1350,0,0,1350,477000
6762819927,1,1490,0,7,860,630,0,1460,475000
6762819928,2.5,3060,0,8,1700,1360,0,1630,475000
6762820366,1.75,1630,0,8,1630,0,0,2260,464000
6762820405,1.5,1710,0,8,1410,300,0,1860,462000
6762820406,1.75,1250,0,7,1250,0,0,1560,462000
